id,id_vendedor,id_cliente,preco_total,data_venda,comissao
100573,81319,30844,3350.0,2014-09-25,134.0
100574,80027,34136,50.0,2010-08-19,2.0
100575,81175,30618,100.0,2014-05-28,4.0
100576,81479,34725,3050.0,2024-08-17,122.0
100577,81612,30576,355.5,2015-11-02,14.22
100578,80294,31475,30050.0,2010-11-18,1202.0
100579,81088,31223,300.0,2011-04-20,12.0
100580,80796,31840,5.5,2024-01-28,0.22
100581,81302,30442,30050.0,2014-10-30,1202.0
100582,80433,33272,10000.0,2013-06-07,400.0
100583,80966,30016,40005.5,2022-03-12,1600.22
100584,81731,31600,20000.0,2014-07-26,800.0
100587,81980,34918,5.5,2016-04-09,0.22
100588,80867,31710,30055.5,2016-03-26,1202.22
100589,80853,34238,105.5,2017-06-28,4.22
100590,81687,31701,55.5,2022-09-05,2.22
100591,81840,31448,300.0,2012-02-21,12.0
100592,81779,34881,355.5,2018-07-16,14.22
100593,80712,34761,5.5,2021-04-08,0.22
100594,80340,33308,355.5,2015-07-27,14.22
100595,80618,30822,3000.0,2015-10-06,120.0
100596,81108,31518,10300.0,2022-03-04,412.0
100597,81480,30335,300.0,2014-11-07,12.0
100598,81404,34852,5.5,2024-07-11,0.22
100599,80475,33539,33000.0,2011-09-01,1320.0
100600,80951,30672,300.0,2021-09-26,12.0
100601,81848,34471,50.0,2010-04-01,2.0
100602,80077,30336,10005.5,2011-01-18,400.22
100603,80061,33796,5.5,2009-05-31,0.22
100604,81582,30542,3050.0,2013-08-12,122.0
100605,81201,32193,3050.0,2009-08-30,122.0
100606,80961,30608,9000.0,2018-07-07,360.0
100607,80089,34541,33000.0,2011-11-06,1320.0
100608,80515,32797,10005.5,2020-09-28,400.22
100609,81768,30865,3000.0,2015-04-03,120.0
100610,81958,30078,50.0,2009-11-28,2.0
100611,80081,32985,30005.5,2015-11-29,1200.22
100612,81616,30759,3000.0,2023-01-13,120.0
100613,80021,30898,50.0,2017-10-06,2.0
100614,81721,30489,3000.0,2012-03-25,120.0
100615,80432,32979,30300.0,2023-05-17,1212.0
100616,81724,32354,30000.0,2013-04-21,1200.0
100617,81476,30190,10600.0,2024-03-19,424.0
100618,80749,33617,3000.0,2017-10-22,120.0
100619,80851,34950,3600.0,2020-10-16,144.0
100620,81278,33860,10300.0,2011-04-01,412.0
100621,81681,34397,40050.0,2020-05-23,1602.0
100622,81036,31494,10005.5,2024-08-17,400.22
100623,81427,31610,10005.5,2024-06-16,400.22
100624,81679,31296,90000.0,2015-07-03,3600.0
100625,81340,33455,33300.0,2009-04-15,1332.0
100626,81284,32451,30000.0,2017-06-15,1200.0
100627,81358,33002,30000.0,2018-07-05,1200.0
100628,81803,34136,10005.5,2013-02-20,400.22
100629,80248,32994,20000.0,2011-11-09,800.0
100631,80380,34567,3005.5,2010-11-01,120.22
100632,80045,30337,43000.0,2019-01-07,1720.0
100633,80675,34454,3000.0,2011-06-16,120.0
100634,80683,33296,605.5,2019-01-28,24.22
100635,81980,34856,30350.0,2023-09-09,1214.0
100636,80043,30281,3055.5,2014-01-15,122.22
100637,80045,33319,30300.0,2014-09-21,1212.0
100638,81625,34298,10000.0,2009-05-15,400.0
100639,81830,34237,60000.0,2014-04-25,2400.0
100640,81290,30455,350.0,2012-03-07,14.0
100641,81234,31731,300.0,2015-11-25,12.0
100642,81030,34189,5.5,2017-02-05,0.22
100643,81394,31783,40300.0,2024-03-17,1612.0
100644,80569,31607,3005.5,2020-06-17,120.22
100645,81042,34157,10000.0,2012-08-13,400.0
100646,80673,32048,5.5,2009-09-08,0.22
100647,80752,30131,10000.0,2009-10-29,400.0
100648,80319,33981,5.5,2019-11-07,0.22
100649,80920,34459,40000.0,2010-12-09,1600.0
100650,80115,34971,43000.0,2017-02-22,1720.0
100651,81856,30425,61.0,2009-10-24,2.44
100652,80061,32429,30600.0,2019-11-17,1224.0
100653,80763,33654,3005.5,2010-09-25,120.22
100654,80500,31621,10000.0,2023-01-29,400.0
100655,80325,34565,3000.0,2012-02-23,120.0
100656,80040,30250,30050.0,2019-10-06,1202.0
100657,81189,31883,10300.0,2014-09-25,412.0
100658,81016,32609,30011.0,2019-04-21,1200.44
100659,80315,30623,3300.0,2017-09-19,132.0
100660,81311,31955,30000.0,2024-09-06,1200.0
100661,81612,31387,13300.0,2021-07-12,532.0
100662,81564,31793,13000.0,2009-01-14,520.0
100663,80927,33170,50.0,2013-11-09,2.0
100664,80943,32883,105.5,2017-01-15,4.22
100665,80256,30878,10305.5,2016-12-30,412.22
100666,81308,30046,30350.0,2023-01-29,1214.0
100667,81140,32865,3000.0,2021-06-27,120.0
100668,81769,33100,40000.0,2009-10-19,1600.0
100669,80143,32408,30055.5,2021-08-30,1202.22
100670,81646,30805,13005.5,2019-01-25,520.22
100671,81090,32659,20000.0,2018-01-01,800.0
100672,80512,33076,13000.0,2017-07-15,520.0
100673,80046,30024,300.0,2010-02-26,12.0
100674,81370,30087,3011.0,2009-02-07,120.44
100675,81288,33457,40000.0,2022-11-29,1600.0
100676,80488,31317,50.0,2016-01-04,2.0
100677,81630,33695,60000.0,2014-03-30,2400.0
100678,80991,34520,650.0,2009-01-22,26.0
100679,80778,32521,300.0,2024-06-04,12.0
100680,81433,33965,30300.0,2022-02-04,1212.0
100681,80798,33684,3000.0,2016-11-09,120.0
100682,81657,34813,33300.0,2015-08-02,1332.0
100683,80431,34049,33000.0,2021-08-12,1320.0
100684,80840,31286,13000.0,2020-07-23,520.0
100685,80016,30233,3050.0,2015-05-29,122.0
100686,81605,32743,40000.0,2013-01-17,1600.0
100687,81940,30974,30000.0,2021-01-15,1200.0
100688,81770,30130,40000.0,2013-01-18,1600.0
100689,80530,30542,30000.0,2017-08-05,1200.0
100690,81925,31514,30000.0,2009-06-08,1200.0
100691,81668,34922,10000.0,2023-03-04,400.0
100692,80365,30046,3055.5,2024-02-06,122.22
100693,80619,32875,40050.0,2011-07-04,1602.0
100694,81845,32281,43000.0,2018-09-21,1720.0
100695,80295,31727,3000.0,2020-05-30,120.0
100696,81762,33261,5.5,2017-05-15,0.22
100697,80320,30200,3300.0,2021-02-05,132.0
100698,80137,33401,40005.5,2018-06-24,1600.22
100699,80044,32128,55.5,2011-03-01,2.22
100700,80612,31797,30000.0,2023-09-09,1200.0
100701,80632,32713,3000.0,2023-05-28,120.0
100702,80128,31035,33000.0,2012-11-14,1320.0
100703,80329,32650,3000.0,2020-02-23,120.0
100704,81440,33953,61.0,2012-12-17,2.44
100705,80107,31337,13300.0,2013-04-07,532.0
100706,81243,32679,311.0,2010-12-16,12.44
100707,81552,31730,10000.0,2010-01-31,400.0
100708,80217,33740,305.5,2009-02-01,12.22
100709,80112,34125,3300.0,2023-06-17,132.0
100710,81123,33469,6005.5,2009-01-31,240.22
100711,81161,34509,10005.5,2012-12-31,400.22
100712,81888,30083,60050.0,2023-08-16,2402.0
100713,80448,32829,30000.0,2015-09-12,1200.0
100714,81358,34546,3000.0,2010-06-01,120.0
100715,81925,30747,90000.0,2024-03-26,3600.0
100716,80590,33846,40000.0,2011-04-19,1600.0
100717,80344,32217,30000.0,2022-02-05,1200.0
100718,81281,30988,5.5,2019-10-03,0.22
100719,80243,34328,40005.5,2021-06-07,1600.22
100720,80135,34388,3300.0,2021-12-02,132.0
100721,80042,33159,3000.0,2021-01-03,120.0
100722,81421,30539,3000.0,2019-04-23,120.0
100723,81737,33917,3000.0,2018-10-04,120.0
100724,80454,34663,6050.0,2014-07-31,242.0
100725,81256,34431,10000.0,2022-08-16,400.0
100727,81375,33230,33005.5,2019-03-27,1320.22
100728,80393,32262,60050.0,2018-11-10,2402.0
100729,81343,31439,3300.0,2012-03-09,132.0
100731,80928,30253,300.0,2015-07-30,12.0
100732,81625,34681,30050.0,2012-11-23,1202.0
100733,80487,33357,30000.0,2010-07-31,1200.0
100734,80835,31450,3050.0,2020-11-12,122.0
100735,81616,34002,55.5,2015-05-23,2.22
100736,80351,30508,10000.0,2014-06-18,400.0
100737,81454,34168,6000.0,2024-05-01,240.0
100738,81214,33187,10005.5,2021-08-16,400.22
100739,80905,33349,3300.0,2020-08-26,132.0
100740,80704,31825,3055.5,2012-07-06,122.22
100741,80717,34581,3011.0,2022-07-30,120.44
100742,81860,33673,3000.0,2024-04-14,120.0
100743,80324,31457,300.0,2019-10-17,12.0
100744,80781,30880,10300.0,2010-06-05,412.0
100745,80908,32236,13300.0,2011-07-18,532.0
100746,81447,31952,300.0,2024-05-13,12.0
100747,81613,31326,3350.0,2020-04-09,134.0
100748,80282,32944,55.5,2018-10-05,2.22
100749,81564,33512,5.5,2018-09-18,0.22
100750,80710,31209,60300.0,2017-08-26,2412.0
100751,81440,30394,3600.0,2019-09-06,144.0
100752,80696,32104,33000.0,2020-09-19,1320.0
100753,81456,31519,3300.0,2010-04-15,132.0
100754,81902,33913,650.0,2014-11-17,26.0
100755,81641,30905,30000.0,2011-11-26,1200.0
100756,81674,33618,3000.0,2011-12-12,120.0
100757,80646,32742,50.0,2017-03-15,2.0
100758,81083,31063,300.0,2015-01-09,12.0
100759,80739,30026,3300.0,2019-04-21,132.0
100760,81006,33142,33005.5,2011-04-20,1320.22
100761,80963,30484,3305.5,2020-08-30,132.22
100762,81403,33196,350.0,2021-10-12,14.0
100763,80645,33455,30000.0,2021-07-05,1200.0
100764,81444,34200,33050.0,2015-12-26,1322.0
100765,80344,34112,10000.0,2015-03-12,400.0
100766,81711,33006,13000.0,2016-05-20,520.0
100767,81053,33343,300.0,2015-05-19,12.0
100768,80889,30704,3005.5,2022-09-25,120.22
100769,81457,33546,30300.0,2016-12-25,1212.0
100770,80138,34743,10100.0,2018-11-11,404.0
100771,80178,31427,350.0,2012-09-03,14.0
100772,81752,30594,300.0,2024-02-06,12.0
100773,81953,31948,50.0,2018-03-08,2.0
100774,81674,30133,100.0,2012-02-16,4.0
100775,80011,32714,3000.0,2021-04-12,120.0
100776,81045,30865,50.0,2011-11-09,2.0
100777,81445,32607,50000.0,2021-11-15,2000.0
100778,80696,34904,55.5,2023-02-21,2.22
100779,80122,31575,50.0,2011-12-04,2.0
100780,80383,32882,23000.0,2015-06-07,920.0
100782,81179,30097,50.0,2009-08-26,2.0
100783,80966,34697,13000.0,2013-05-16,520.0
100784,80202,34959,5.5,2024-05-19,0.22
100785,81926,31349,3000.0,2022-03-29,120.0
100786,80634,30068,60300.0,2014-01-08,2412.0
100787,80411,31305,33000.0,2012-01-25,1320.0
100788,81932,34928,63000.0,2018-09-06,2520.0
100789,81318,34007,33000.0,2010-02-27,1320.0
100790,81320,33922,33000.0,2010-09-16,1320.0
100791,81767,31587,5.5,2014-05-03,0.22
100792,81828,33399,10000.0,2009-10-07,400.0
100793,80323,30697,5.5,2017-05-20,0.22
100794,80669,33935,13005.5,2015-11-09,520.22
100795,81459,33120,33000.0,2013-09-03,1320.0
100796,80709,30830,100.0,2014-10-31,4.0
100797,80475,33595,6000.0,2014-12-03,240.0
100798,81848,32318,6000.0,2011-09-29,240.0
100799,80239,34632,5.5,2024-05-15,0.22
100800,81471,32544,10000.0,2015-06-27,400.0
100801,80938,33837,10055.5,2023-03-14,402.22
100802,81012,33516,150.0,2015-08-01,6.0
100803,81160,33807,300.0,2011-04-30,12.0
100804,81735,33905,30300.0,2009-09-06,1212.0
100805,81667,32060,3050.0,2023-01-08,122.0
100806,80599,33271,3000.0,2013-02-21,120.0
100807,80671,30175,20000.0,2012-10-27,800.0
100808,81423,32663,33000.0,2022-08-27,1320.0
100809,80060,32739,43000.0,2010-04-04,1720.0
100810,81412,31507,6050.0,2024-07-22,242.0
100811,81298,34803,9000.0,2010-01-26,360.0
100812,80456,34613,6005.5,2019-11-21,240.22
100813,80793,33492,13300.0,2014-08-10,532.0
100814,80148,34715,40050.0,2023-10-21,1602.0
100815,80817,34991,30005.5,2011-09-01,1200.22
100816,80526,30778,13300.0,2013-06-30,532.0
100817,80004,33272,50000.0,2018-01-02,2000.0
100818,80240,34245,30000.0,2012-01-08,1200.0
100819,81063,31521,305.5,2016-09-18,12.22
100820,81405,32252,60000.0,2014-10-06,2400.0
100821,81321,31167,10005.5,2012-10-12,400.22
100822,80955,34480,300.0,2009-01-29,12.0
100823,81020,34560,13050.0,2022-08-17,522.0
100824,81572,33181,3300.0,2017-12-16,132.0
100825,81616,31951,50.0,2017-12-09,2.0
100826,81118,34668,5.5,2020-09-11,0.22
100827,81947,33476,10000.0,2023-03-09,400.0
100828,81624,30345,305.5,2010-02-14,12.22
100829,81151,30206,10005.5,2022-06-28,400.22
100830,81939,34186,40300.0,2015-09-22,1612.0
100831,80913,30340,30050.0,2018-12-21,1202.0
100832,81136,30826,50.0,2014-04-15,2.0
100833,81244,33214,5.5,2018-09-06,0.22
100834,81695,33192,311.0,2015-06-14,12.44
100835,81524,32366,300.0,2014-10-01,12.0
100836,81405,33809,33050.0,2014-06-02,1322.0
100837,80272,32566,13000.0,2012-08-04,520.0
100838,80476,30085,50.0,2009-01-05,2.0
100839,80772,31456,40050.0,2015-03-29,1602.0
100840,81208,31337,30000.0,2021-01-30,1200.0
100841,80323,34229,10300.0,2012-03-28,412.0
100842,80660,31237,60005.5,2015-03-16,2400.22
100843,81507,31296,30100.0,2012-11-28,1204.0
100844,80770,30526,10000.0,2010-04-19,400.0
100845,81406,30840,11.0,2019-10-13,0.44
100846,80893,34265,300.0,2019-05-10,12.0
100847,81921,30876,23000.0,2023-05-19,920.0
100848,81359,34819,60050.0,2018-12-19,2402.0
100849,81738,30960,3050.0,2015-03-08,122.0
100850,81600,33635,33300.0,2020-04-04,1332.0
100851,81836,33855,3050.0,2016-03-05,122.0
100852,80674,30529,30600.0,2012-05-01,1224.0
100853,81617,34964,10005.5,2022-07-31,400.22
100854,81853,30252,40300.0,2011-06-10,1612.0
100855,81181,34836,10300.0,2024-02-23,412.0
100856,80315,33414,40005.5,2015-08-28,1600.22
100857,81506,34277,30000.0,2011-04-14,1200.0
100858,81300,30130,3000.0,2014-09-18,120.0
100859,81189,33316,3005.5,2014-08-28,120.22
100860,80562,31784,30350.0,2012-09-25,1214.0
100861,80814,33537,5.5,2015-05-23,0.22
100862,80418,31625,10000.0,2016-06-08,400.0
100863,81742,33948,3600.0,2022-08-01,144.0
100864,80069,33875,10100.0,2023-04-26,404.0
100865,81381,31790,350.0,2023-01-17,14.0
100866,80641,31781,10000.0,2023-02-12,400.0
100867,81127,34514,5.5,2015-11-11,0.22
100868,80582,34136,33300.0,2012-09-10,1332.0
100869,80615,33081,16000.0,2017-05-05,640.0
100870,81039,31340,30055.5,2013-05-28,1202.22
100871,80556,30633,10000.0,2014-08-27,400.0
100872,80414,31131,13050.0,2014-07-01,522.0
100873,81437,32662,30005.5,2018-02-24,1200.22
100874,80726,32752,10350.0,2012-02-16,414.0
100875,80658,32483,30050.0,2013-07-07,1202.0
100876,81641,34021,10050.0,2017-10-14,402.0
100877,80644,34009,3000.0,2012-09-02,120.0
100878,81534,30802,30350.0,2022-09-17,1214.0
100879,81310,33958,300.0,2022-11-24,12.0
100880,80364,31695,10100.0,2012-10-26,404.0
100881,81004,34476,305.5,2022-02-05,12.22
100882,80404,33915,10000.0,2019-12-05,400.0
100883,80095,30984,20000.0,2024-02-14,800.0
100884,80342,34152,10350.0,2015-10-05,414.0
100885,80591,34244,33000.0,2011-07-19,1320.0
100886,80098,34820,23000.0,2013-05-04,920.0
100887,81682,30421,10305.5,2020-05-02,412.22
100888,80744,30923,3005.5,2020-07-05,120.22
100889,81501,34224,30305.5,2017-12-23,1212.22
100890,81620,34972,10305.5,2016-02-23,412.22
100891,81918,30594,13300.0,2015-11-17,532.0
100892,80845,34932,30055.5,2020-06-12,1202.22
100895,80156,30654,5.5,2024-05-26,0.22
100896,80231,32139,300.0,2024-11-19,12.0
100897,80711,31979,300.0,2010-03-30,12.0
100898,80115,31784,33000.0,2011-04-02,1320.0
100899,80636,33003,6000.0,2021-02-06,240.0
100900,80636,34467,50.0,2012-05-24,2.0
100901,80149,30750,30055.5,2014-03-02,1202.22
100902,81182,32841,36000.0,2009-01-20,1440.0
100903,81566,30859,6000.0,2016-06-14,240.0
100904,80082,33459,10050.0,2010-03-17,402.0
100905,81810,34897,10350.0,2014-04-13,414.0
100906,81067,31716,30350.0,2016-06-07,1214.0
100907,80587,34272,61.0,2017-05-28,2.44
100908,80769,33452,300.0,2015-10-13,12.0
100909,81522,32874,33050.0,2024-05-27,1322.0
100910,81855,30272,3050.0,2021-04-13,122.0
100911,80865,30884,10005.5,2017-08-04,400.22
100912,80275,32914,300.0,2009-03-12,12.0
100913,80579,30915,33000.0,2021-09-24,1320.0
100914,81320,33068,3600.0,2019-09-14,144.0
100915,80359,33284,3050.0,2020-12-26,122.0
100916,80704,31907,13000.0,2022-11-07,520.0
100917,80022,31776,40300.0,2014-09-14,1612.0
100918,80713,32795,605.5,2015-08-30,24.22
100919,80311,34636,10050.0,2012-01-22,402.0
100920,81656,31991,3000.0,2023-08-24,120.0
100921,81331,33808,10050.0,2016-11-17,402.0
100922,81633,34256,20005.5,2015-10-21,800.22
100923,81790,32397,13000.0,2010-07-07,520.0
100924,81131,30936,3300.0,2022-04-09,132.0
100925,81674,30204,300.0,2012-04-05,12.0
100926,81784,33416,605.5,2021-09-29,24.22
100927,80465,33518,3600.0,2012-02-23,144.0
100928,80481,33083,10000.0,2020-04-23,400.0
100929,80905,30865,3050.0,2022-12-20,122.0
100930,80333,30742,33000.0,2014-06-14,1320.0
100931,80416,32121,60005.5,2010-06-20,2400.22
100932,80507,33947,33005.5,2020-12-23,1320.22
100933,80864,31264,30000.0,2015-12-17,1200.0
100934,81219,32318,60000.0,2023-09-17,2400.0
100935,80289,33554,60000.0,2011-12-24,2400.0
100936,80683,32862,40005.5,2012-07-22,1600.22
100937,80611,34009,40000.0,2016-07-27,1600.0
100938,81514,32400,5.5,2020-08-14,0.22
100940,80492,32165,43000.0,2024-09-03,1720.0
100941,80359,30864,3055.5,2019-12-14,122.22
100942,80406,30270,600.0,2009-09-11,24.0
100943,80371,30137,40000.0,2017-05-03,1600.0
100945,81132,34033,3300.0,2017-06-22,132.0
100946,81734,33306,20000.0,2024-04-09,800.0
100947,81196,33685,40000.0,2010-06-26,1600.0
100948,81167,33124,30350.0,2018-09-18,1214.0
100949,80434,32344,30005.5,2009-04-17,1200.22
100950,80171,32466,3000.0,2019-01-02,120.0
100951,81712,33852,30000.0,2019-09-28,1200.0
100952,81243,31109,30050.0,2016-06-08,1202.0
100953,81896,31871,350.0,2023-11-09,14.0
100954,81361,31044,63000.0,2009-04-02,2520.0
100955,80522,33011,605.5,2017-04-17,24.22
100956,80200,30438,30000.0,2009-10-26,1200.0
100957,81698,32043,350.0,2024-08-18,14.0
100958,80154,33971,6000.0,2020-02-10,240.0
100959,81128,32364,3055.5,2024-01-07,122.22
100960,80573,32619,63000.0,2022-09-11,2520.0
100961,80407,33320,10000.0,2010-10-03,400.0
100962,81381,32539,355.5,2014-01-14,14.22
100963,80154,30663,5.5,2014-12-24,0.22
100964,80365,30184,40000.0,2016-05-23,1600.0
100965,81564,30272,3000.0,2022-09-25,120.0
100966,81427,33002,30300.0,2018-04-22,1212.0
100967,80789,31136,3000.0,2011-08-01,120.0
100968,81364,33422,3305.5,2014-11-09,132.22
100970,81957,32634,10300.0,2016-02-16,412.0
100971,80333,34764,5.5,2024-01-13,0.22
100972,80205,33210,300.0,2015-05-16,12.0
100973,80849,32969,10300.0,2011-01-25,412.0
100974,80512,31696,30005.5,2014-09-15,1200.22
100975,81117,34026,300.0,2022-03-20,12.0
100976,81678,31966,30000.0,2024-11-02,1200.0
100977,81686,31946,30300.0,2012-05-19,1212.0
100978,80636,33827,311.0,2024-04-20,12.44
100979,80843,34533,16000.0,2014-07-03,640.0
100980,81401,30673,33000.0,2009-02-21,1320.0
100981,81445,34587,30100.0,2022-11-23,1204.0
100982,80077,30671,20000.0,2022-06-29,800.0
100983,80828,32523,350.0,2016-04-17,14.0
100984,81171,33176,10005.5,2021-05-11,400.22
100985,80429,33022,10000.0,2019-08-09,400.0
100986,81207,33320,350.0,2022-05-24,14.0
100987,80235,30003,5.5,2012-01-19,0.22
100988,81697,34022,55.5,2019-07-18,2.22
100989,81585,30687,5.5,2010-05-24,0.22
100990,80902,34778,10300.0,2015-01-03,412.0
100991,81579,30183,30000.0,2024-03-25,1200.0
100992,80753,30004,30000.0,2023-12-13,1200.0
100993,80363,30053,20050.0,2012-04-23,802.0
100994,80402,30439,40050.0,2009-10-17,1602.0
100995,81750,34888,40000.0,2022-02-05,1600.0
100996,81426,33995,30000.0,2012-12-24,1200.0
100997,80675,31959,13000.0,2015-12-09,520.0
100998,81478,32923,30005.5,2014-03-14,1200.22
100999,80393,31528,60005.5,2010-07-21,2400.22
101000,80598,34441,30050.0,2017-06-02,1202.0
101001,81941,31237,40300.0,2021-03-23,1612.0
101002,80462,34079,305.5,2016-09-06,12.22
101003,81869,30457,30000.0,2018-07-12,1200.0
101004,80424,30180,33000.0,2022-01-16,1320.0
101005,81914,30573,305.5,2021-09-25,12.22
101006,81603,34227,5.5,2024-11-17,0.22
101007,80937,33201,30305.5,2021-03-24,1212.22
101008,80108,32079,13000.0,2019-12-28,520.0
101009,81787,31914,30000.0,2012-05-25,1200.0
101010,80925,34229,30000.0,2010-07-26,1200.0
101011,81706,34917,5.5,2011-04-09,0.22
101012,80677,33689,3000.0,2022-02-01,120.0
101013,80557,32656,43000.0,2014-06-30,1720.0
101014,81943,31425,30305.5,2009-10-10,1212.22
101015,81655,31406,3000.0,2010-04-11,120.0
101016,81974,33285,6005.5,2024-10-02,240.22
101017,81102,32240,13000.0,2012-11-13,520.0
101018,81877,30706,33050.0,2016-04-25,1322.0
101019,80335,33647,33000.0,2010-09-30,1320.0
101020,81437,30650,300.0,2010-03-31,12.0
101021,81480,33858,150.0,2017-01-01,6.0
101022,81673,33105,300.0,2010-01-17,12.0
101023,81117,32115,30000.0,2017-08-08,1200.0
101024,81425,30948,3050.0,2012-12-25,122.0
101025,81863,32547,3000.0,2014-06-27,120.0
101026,80622,34270,30600.0,2021-11-20,1224.0
101027,81271,32287,3055.5,2015-05-28,122.22
101028,80360,32070,300.0,2024-01-16,12.0
101029,80599,31645,10050.0,2023-05-16,402.0
101030,80950,31110,105.5,2023-12-05,4.22
101031,81818,32924,305.5,2021-01-27,12.22
101032,80683,33267,33050.0,2015-08-30,1322.0
101033,80131,30469,10000.0,2019-07-28,400.0
101034,80107,31475,60050.0,2024-06-02,2402.0
101035,80412,31956,3300.0,2016-05-24,132.0
101037,80619,32471,33300.0,2015-10-18,1332.0
101038,81154,34212,30050.0,2016-11-22,1202.0
101039,80132,34277,43000.0,2015-04-20,1720.0
101040,80051,30603,20005.5,2015-07-27,800.22
101041,80616,31631,3000.0,2019-02-17,120.0
101042,81864,30443,5.5,2012-02-14,0.22
101043,81646,34241,10350.0,2017-02-15,414.0
101044,81895,34720,61.0,2009-09-12,2.44
101045,81894,31317,55.5,2020-05-06,2.22
101046,81991,34440,40005.5,2020-07-18,1600.22
101047,81193,34503,30050.0,2018-06-16,1202.0
101048,80976,34918,13300.0,2013-03-31,532.0
101049,81501,33371,30000.0,2011-04-30,1200.0
101050,80412,32011,11.0,2023-09-27,0.44
101051,80224,30443,30005.5,2014-11-14,1200.22
101052,82000,30180,40000.0,2017-02-06,1600.0
101053,81655,34307,3050.0,2016-04-15,122.0
101054,80775,32815,3305.5,2023-11-13,132.22
101055,80672,34372,3000.0,2020-05-26,120.0
101056,80861,33058,10000.0,2017-12-08,400.0
101057,80770,31465,55.5,2017-01-27,2.22
101058,81282,31799,40005.5,2019-11-06,1600.22
101059,80596,31427,30000.0,2018-01-06,1200.0
101060,81405,31026,3000.0,2018-12-29,120.0
101061,80521,34590,50.0,2021-06-04,2.0
101062,80417,30603,60005.5,2018-11-03,2400.22
101063,80533,34284,10350.0,2013-01-24,414.0
101064,80579,31323,16000.0,2009-09-08,640.0
101065,80699,31046,300.0,2020-11-08,12.0
101066,81655,33073,3005.5,2022-12-06,120.22
101068,80203,33402,40000.0,2017-07-14,1600.0
101069,80378,32639,350.0,2020-08-19,14.0
